cluster_id,day,month,nyt_id,nyt_pdf_endpoint,perceived_author_gender,xml_id,year,yearDecimal,filename
none,6,5,4fc0532a45c1498b0d251117,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359432.pdf,m,101359432,1905,1905.342465753425,4fc0532a45c1498b0d251117.csv
none,6,5,4fc0471245c1498b0d21b51b,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359408.pdf,m,101359408,1905,1905.342465753425,4fc0471245c1498b0d21b51b.csv
none,6,5,4fc048a345c1498b0d222776,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359379.pdf,m,101359379,1905,1905.342465753425,4fc048a345c1498b0d222776.csv
none,6,5,4fc0454e45c1498b0d212d35,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359459.pdf,f,101359459,1905,1905.342465753425,4fc0454e45c1498b0d212d35.csv
none,6,5,4fc0499f45c1498b0d226eec,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359405.pdf,m,101359405,1905,1905.342465753425,4fc0499f45c1498b0d226eec.csv
none,6,5,4fc0499f45c1498b0d226ef2,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359438.pdf,m,101359438,1905,1905.342465753425,4fc0499f45c1498b0d226ef2.csv
none,6,5,4fc0499f45c1498b0d226ef3,https://timesmachine.nytimes.com/timesmachine/1905/05/06/101359370.pdf,m,101359370,1905,1905.342465753425,4fc0499f45c1498b0d226ef3.csv
none,13,5,4fc045fe45c1498b0d2166c0,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359919.pdf,m,101359919,1905,1905.3616438356164,4fc045fe45c1498b0d2166c0.csv
none,13,5,4fc0499f45c1498b0d226f38,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359927.pdf,f,101359927,1905,1905.3616438356164,4fc0499f45c1498b0d226f38.csv
none,13,5,4fc0520945c1498b0d24ba8f,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359930.pdf,m,101359930,1905,1905.3616438356164,4fc0520945c1498b0d24ba8f.csv
none,13,5,4fc03b9445c1498b0d1e8a2f,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359921.pdf,m,101359921,1905,1905.3616438356164,4fc03b9445c1498b0d1e8a2f.csv
none,13,5,4fc048a345c1498b0d2227ae,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359874.pdf,m,101359874,1905,1905.3616438356164,4fc048a345c1498b0d2227ae.csv
none,13,5,4fc048a345c1498b0d2227b4,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359880.pdf,m,101359880,1905,1905.3616438356164,4fc048a345c1498b0d2227b4.csv
none,13,5,4fc03b9445c1498b0d1e8a37,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359943.pdf,f,101359943,1905,1905.3616438356164,4fc03b9445c1498b0d1e8a37.csv
none,13,5,4fc0471245c1498b0d21b54e,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359889.pdf,m,101359889,1905,1905.3616438356164,4fc0471245c1498b0d21b54e.csv
none,13,5,4fc0471245c1498b0d21b554,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359872.pdf,m,101359872,1905,1905.3616438356164,4fc0471245c1498b0d21b554.csv
none,13,5,4fc048a345c1498b0d2227ac,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359886.pdf,f,101359886,1905,1905.3616438356164,4fc048a345c1498b0d2227ac.csv
none,13,5,4fc0454e45c1498b0d212da3,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359914.pdf,m,101359914,1905,1905.3616438356164,4fc0454e45c1498b0d212da3.csv
none,13,5,4fc0532a45c1498b0d251145,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359929.pdf,m,101359929,1905,1905.3616438356164,4fc0532a45c1498b0d251145.csv
none,13,5,4fc0454e45c1498b0d212da4,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359873.pdf,f,101359873,1905,1905.3616438356164,4fc0454e45c1498b0d212da4.csv
none,13,5,4fc045fe45c1498b0d2166b7,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359899.pdf,m,101359899,1905,1905.3616438356164,4fc045fe45c1498b0d2166b7.csv
none,13,5,4fc0499f45c1498b0d226f40,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359912.pdf,m,101359912,1905,1905.3616438356164,4fc0499f45c1498b0d226f40.csv
none,13,5,4fc0520945c1498b0d24baa7,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359946.pdf,m,101359946,1905,1905.3616438356164,4fc0520945c1498b0d24baa7.csv
none,13,5,4fc0499f45c1498b0d226f3c,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359920.pdf,f,101359920,1905,1905.3616438356164,4fc0499f45c1498b0d226f3c.csv
none,13,5,4fc045fe45c1498b0d2166bc,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359898.pdf,none,101359898,1905,1905.3616438356164,4fc045fe45c1498b0d2166bc.csv
none,13,5,4fc0499f45c1498b0d226f44,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359885.pdf,m,101359885,1905,1905.3616438356164,4fc0499f45c1498b0d226f44.csv
none,13,5,4fc0520945c1498b0d24ba92,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359882.pdf,m,101359882,1905,1905.3616438356164,4fc0520945c1498b0d24ba92.csv
none,13,5,4fc0520945c1498b0d24ba9b,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359942.pdf,m,101359942,1905,1905.3616438356164,4fc0520945c1498b0d24ba9b.csv
none,13,5,4fc0454e45c1498b0d212da9,https://timesmachine.nytimes.com/timesmachine/1905/05/13/101359881.pdf,m,101359881,1905,1905.3616438356164,4fc0454e45c1498b0d212da9.csv
none,20,5,4fc0471245c1498b0d21b577,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960171.pdf,f,101960171,1905,1905.380821917808,4fc0471245c1498b0d21b577.csv
none,20,5,4fc048a345c1498b0d222817,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960155.pdf,m,101960155,1905,1905.380821917808,4fc048a345c1498b0d222817.csv
none,20,5,4fc03b9445c1498b0d1e8a5a,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960172.pdf,m,101960172,1905,1905.380821917808,4fc03b9445c1498b0d1e8a5a.csv
none,20,5,4fc0454f45c1498b0d212e17,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960157.pdf,f,101960157,1905,1905.380821917808,4fc0454f45c1498b0d212e17.csv
none,20,5,4fc0520a45c1498b0d24bb3b,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960212.pdf,m,101960212,1905,1905.380821917808,4fc0520a45c1498b0d24bb3b.csv
none,20,5,4fc0520a45c1498b0d24bb4a,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960235.pdf,m,101960235,1905,1905.380821917808,4fc0520a45c1498b0d24bb4a.csv
none,20,5,4fc0520a45c1498b0d24bb4c,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960153.pdf,m,101960153,1905,1905.380821917808,4fc0520a45c1498b0d24bb4c.csv
none,20,5,4fc048a345c1498b0d22280e,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960167.pdf,m,101960167,1905,1905.380821917808,4fc048a345c1498b0d22280e.csv
none,20,5,4fc0499f45c1498b0d226f9d,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960154.pdf,dual,101960154,1905,1905.380821917808,4fc0499f45c1498b0d226f9d.csv
none,20,5,4fc0520a45c1498b0d24bb2e,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960181.pdf,m,101960181,1905,1905.380821917808,4fc0520a45c1498b0d24bb2e.csv
none,20,5,4fc0520a45c1498b0d24bb43,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960176.pdf,m,101960176,1905,1905.380821917808,4fc0520a45c1498b0d24bb43.csv
none,20,5,4fc0454f45c1498b0d212e23,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960240.pdf,dual,101960240,1905,1905.380821917808,4fc0454f45c1498b0d212e23.csv
none,20,5,4fc0471245c1498b0d21b582,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960162.pdf,m,101960162,1905,1905.380821917808,4fc0471245c1498b0d21b582.csv
none,20,5,4fc0520a45c1498b0d24bb3e,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960216.pdf,m,101960216,1905,1905.380821917808,4fc0520a45c1498b0d24bb3e.csv
none,20,5,4fc0520a45c1498b0d24bb44,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960219.pdf,m,101960219,1905,1905.380821917808,4fc0520a45c1498b0d24bb44.csv
none,20,5,4fc048a345c1498b0d22280c,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960161.pdf,none,101960161,1905,1905.380821917808,4fc048a345c1498b0d22280c.csv
none,20,5,4fc048a345c1498b0d22281b,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960225.pdf,m,101960225,1905,1905.380821917808,4fc048a345c1498b0d22281b.csv
none,20,5,4fc0499f45c1498b0d226f96,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960166.pdf,dual,101960166,1905,1905.380821917808,4fc0499f45c1498b0d226f96.csv
none,20,5,4fc0520a45c1498b0d24bb4e,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960226.pdf,m,101960226,1905,1905.380821917808,4fc0520a45c1498b0d24bb4e.csv
none,20,5,4fc048a345c1498b0d22281a,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960173.pdf,m,101960173,1905,1905.380821917808,4fc048a345c1498b0d22281a.csv
none,20,5,4fc0520a45c1498b0d24bb46,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960160.pdf,dual,101960160,1905,1905.380821917808,4fc0520a45c1498b0d24bb46.csv
none,20,5,4fc0520a45c1498b0d24bb57,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960221.pdf,m,101960221,1905,1905.380821917808,4fc0520a45c1498b0d24bb57.csv
none,20,5,4fc0532b45c1498b0d251181,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960156.pdf,m,101960156,1905,1905.380821917808,4fc0532b45c1498b0d251181.csv
none,20,5,4fc0499f45c1498b0d226fa2,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960164.pdf,m,101960164,1905,1905.380821917808,4fc0499f45c1498b0d226fa2.csv
none,20,5,4fc0520a45c1498b0d24bb58,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960165.pdf,f,101960165,1905,1905.380821917808,4fc0520a45c1498b0d24bb58.csv
none,20,5,4fc0499f45c1498b0d226fac,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960239.pdf,m,101960239,1905,1905.380821917808,4fc0499f45c1498b0d226fac.csv
none,20,5,4fc0532b45c1498b0d25117d,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960184.pdf,m,101960184,1905,1905.380821917808,4fc0532b45c1498b0d25117d.csv
none,20,5,4fc0471245c1498b0d21b578,https://timesmachine.nytimes.com/timesmachine/1905/05/20/101960218.pdf,m,101960218,1905,1905.380821917808,4fc0471245c1498b0d21b578.csv
none,27,5,4fc048a345c1498b0d222862,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758631.pdf,m,101758631,1905,1905.4,4fc048a345c1498b0d222862.csv
none,27,5,4fc048a345c1498b0d22285b,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758592.pdf,m,101758592,1905,1905.4,4fc048a345c1498b0d22285b.csv
none,27,5,4fc0520a45c1498b0d24bc22,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758603.pdf,m,101758603,1905,1905.4,4fc0520a45c1498b0d24bc22.csv
none,27,5,4fc048a345c1498b0d222860,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758577.pdf,m,101758577,1905,1905.4,4fc048a345c1498b0d222860.csv
none,27,5,4fc0499f45c1498b0d226fff,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758582.pdf,m,101758582,1905,1905.4,4fc0499f45c1498b0d226fff.csv
none,27,5,4fc0520a45c1498b0d24bc0e,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758590.pdf,m,101758590,1905,1905.4,4fc0520a45c1498b0d24bc0e.csv
none,27,5,4fc0520a45c1498b0d24bc14,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758623.pdf,m,101758623,1905,1905.4,4fc0520a45c1498b0d24bc14.csv
none,27,5,4fc0520a45c1498b0d24bc15,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758591.pdf,f,101758591,1905,1905.4,4fc0520a45c1498b0d24bc15.csv
none,27,5,4fc0532b45c1498b0d2511c1,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758586.pdf,m,101758586,1905,1905.4,4fc0532b45c1498b0d2511c1.csv
none,27,5,4fc0520a45c1498b0d24bc08,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758626.pdf,m,101758626,1905,1905.4,4fc0520a45c1498b0d24bc08.csv
none,27,5,4fc0520a45c1498b0d24bc18,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758581.pdf,m,101758581,1905,1905.4,4fc0520a45c1498b0d24bc18.csv
none,27,5,4fc0499f45c1498b0d227006,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758635.pdf,m,101758635,1905,1905.4,4fc0499f45c1498b0d227006.csv
none,27,5,4fc0520a45c1498b0d24bc28,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758574.pdf,m,101758574,1905,1905.4,4fc0520a45c1498b0d24bc28.csv
none,27,5,4fc0532b45c1498b0d2511c5,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758606.pdf,m,101758606,1905,1905.4,4fc0532b45c1498b0d2511c5.csv
none,27,5,4fc0471345c1498b0d21b5cb,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758583.pdf,m,101758583,1905,1905.4,4fc0471345c1498b0d21b5cb.csv
none,27,5,4fc049a045c1498b0d22700c,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758573.pdf,m,101758573,1905,1905.4,4fc049a045c1498b0d22700c.csv
none,27,5,4fc0454f45c1498b0d212e95,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758594.pdf,m,101758594,1905,1905.4,4fc0454f45c1498b0d212e95.csv
none,27,5,4fc0471345c1498b0d21b5d6,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758578.pdf,m,101758578,1905,1905.4,4fc0471345c1498b0d21b5d6.csv
none,27,5,4fc0520a45c1498b0d24bc0a,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758585.pdf,m,101758585,1905,1905.4,4fc0520a45c1498b0d24bc0a.csv
none,27,5,4fc0454f45c1498b0d212e8b,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758589.pdf,f,101758589,1905,1905.4,4fc0454f45c1498b0d212e8b.csv
none,27,5,4fc048a345c1498b0d222863,https://timesmachine.nytimes.com/timesmachine/1905/05/27/101758599.pdf,m,101758599,1905,1905.4,4fc048a345c1498b0d222863.csv
none,3,6,4fc0454f45c1498b0d212f08,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326525.pdf,m,101326525,1905,1905.419178082192,4fc0454f45c1498b0d212f08.csv
none,3,6,4fc0454f45c1498b0d212efb,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326489.pdf,m,101326489,1905,1905.419178082192,4fc0454f45c1498b0d212efb.csv
none,3,6,4fc045ff45c1498b0d216720,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326482.pdf,m,101326482,1905,1905.419178082192,4fc045ff45c1498b0d216720.csv
none,3,6,4fc048a345c1498b0d2228b4,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326458.pdf,m,101326458,1905,1905.419178082192,4fc048a345c1498b0d2228b4.csv
none,3,6,4fc049a045c1498b0d22705e,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326476.pdf,m,101326476,1905,1905.419178082192,4fc049a045c1498b0d22705e.csv
none,3,6,4fc0532b45c1498b0d251212,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326505.pdf,m,101326505,1905,1905.419178082192,4fc0532b45c1498b0d251212.csv
none,3,6,4fc0454f45c1498b0d212f13,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326473.pdf,m,101326473,1905,1905.419178082192,4fc0454f45c1498b0d212f13.csv
none,3,6,4fc0454f45c1498b0d212f1b,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326480.pdf,none,101326480,1905,1905.419178082192,4fc0454f45c1498b0d212f1b.csv
none,3,6,4fc045ff45c1498b0d21671e,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326481.pdf,m,101326481,1905,1905.419178082192,4fc045ff45c1498b0d21671e.csv
none,3,6,4fc049a045c1498b0d227062,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326472.pdf,none,101326472,1905,1905.419178082192,4fc049a045c1498b0d227062.csv
none,3,6,4fc048a345c1498b0d2228b0,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326456.pdf,m,101326456,1905,1905.419178082192,4fc048a345c1498b0d2228b0.csv
none,3,6,4fc0520b45c1498b0d24bcff,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326483.pdf,m,101326483,1905,1905.419178082192,4fc0520b45c1498b0d24bcff.csv
none,3,6,4fc0532b45c1498b0d251206,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326519.pdf,none,101326519,1905,1905.419178082192,4fc0532b45c1498b0d251206.csv
none,3,6,4fc03b9445c1498b0d1e8a93,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326527.pdf,m,101326527,1905,1905.419178082192,4fc03b9445c1498b0d1e8a93.csv
none,3,6,4fc0454f45c1498b0d212f0a,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326513.pdf,m,101326513,1905,1905.419178082192,4fc0454f45c1498b0d212f0a.csv
none,3,6,4fc0520b45c1498b0d24bcef,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326461.pdf,dual,101326461,1905,1905.419178082192,4fc0520b45c1498b0d24bcef.csv
none,3,6,4fc0520b45c1498b0d24bcf5,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326490.pdf,m,101326490,1905,1905.419178082192,4fc0520b45c1498b0d24bcf5.csv
none,3,6,4fc0532b45c1498b0d251207,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326471.pdf,m,101326471,1905,1905.419178082192,4fc0532b45c1498b0d251207.csv
none,3,6,4fc0454f45c1498b0d212f00,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326502.pdf,m,101326502,1905,1905.419178082192,4fc0454f45c1498b0d212f00.csv
none,3,6,4fc045ff45c1498b0d216718,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326474.pdf,m,101326474,1905,1905.419178082192,4fc045ff45c1498b0d216718.csv
none,3,6,4fc0520b45c1498b0d24bcdf,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326477.pdf,dual,101326477,1905,1905.419178082192,4fc0520b45c1498b0d24bcdf.csv
none,3,6,4fc0520b45c1498b0d24bce5,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326469.pdf,m,101326469,1905,1905.419178082192,4fc0520b45c1498b0d24bce5.csv
none,3,6,4fc045ff45c1498b0d216719,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326479.pdf,m,101326479,1905,1905.419178082192,4fc045ff45c1498b0d216719.csv
none,3,6,4fc0471345c1498b0d21b605,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326485.pdf,m,101326485,1905,1905.419178082192,4fc0471345c1498b0d21b605.csv
none,3,6,4fc0520b45c1498b0d24bce4,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326504.pdf,m,101326504,1905,1905.419178082192,4fc0520b45c1498b0d24bce4.csv
none,3,6,4fc0520b45c1498b0d24bcfb,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326514.pdf,m,101326514,1905,1905.419178082192,4fc0520b45c1498b0d24bcfb.csv
none,3,6,4fc0532b45c1498b0d2511fe,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326526.pdf,f,101326526,1905,1905.419178082192,4fc0532b45c1498b0d2511fe.csv
none,3,6,4fc0520b45c1498b0d24bcdc,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326475.pdf,m,101326475,1905,1905.419178082192,4fc0520b45c1498b0d24bcdc.csv
none,3,6,4fc0520b45c1498b0d24bce2,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326539.pdf,m,101326539,1905,1905.419178082192,4fc0520b45c1498b0d24bce2.csv
none,3,6,4fc0520b45c1498b0d24bcf1,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326464.pdf,dual,101326464,1905,1905.419178082192,4fc0520b45c1498b0d24bcf1.csv
none,3,6,4fc0454f45c1498b0d212ef4,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326524.pdf,m,101326524,1905,1905.419178082192,4fc0454f45c1498b0d212ef4.csv
none,3,6,4fc0454f45c1498b0d212efd,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326510.pdf,f,101326510,1905,1905.419178082192,4fc0454f45c1498b0d212efd.csv
none,3,6,4fc049a045c1498b0d227068,https://timesmachine.nytimes.com/timesmachine/1905/06/03/101326532.pdf,m,101326532,1905,1905.419178082192,4fc049a045c1498b0d227068.csv
none,10,6,4fc03b9445c1498b0d1e8ab3,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362081.pdf,m,101362081,1905,1905.4383561643835,4fc03b9445c1498b0d1e8ab3.csv
none,10,6,4fc0455145c1498b0d212f7e,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362128.pdf,m,101362128,1905,1905.4383561643835,4fc0455145c1498b0d212f7e.csv
none,10,6,4fc0520b45c1498b0d24bda0,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362072.pdf,m,101362072,1905,1905.4383561643835,4fc0520b45c1498b0d24bda0.csv
none,10,6,4fc0455145c1498b0d212f8c,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362070.pdf,m,101362070,1905,1905.4383561643835,4fc0455145c1498b0d212f8c.csv
none,10,6,4fc03b9445c1498b0d1e8ab6,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362091.pdf,m,101362091,1905,1905.4383561643835,4fc03b9445c1498b0d1e8ab6.csv
none,10,6,4fc0455145c1498b0d212f81,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362083.pdf,m,101362083,1905,1905.4383561643835,4fc0455145c1498b0d212f81.csv
none,10,6,4fc0455145c1498b0d212f8a,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362062.pdf,f,101362062,1905,1905.4383561643835,4fc0455145c1498b0d212f8a.csv
none,10,6,4fc049a045c1498b0d2270a7,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362076.pdf,f,101362076,1905,1905.4383561643835,4fc049a045c1498b0d2270a7.csv
none,10,6,4fc048a445c1498b0d2228f8,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362085.pdf,m,101362085,1905,1905.4383561643835,4fc048a445c1498b0d2228f8.csv
none,10,6,4fc049a045c1498b0d2270ae,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362061.pdf,m,101362061,1905,1905.4383561643835,4fc049a045c1498b0d2270ae.csv
none,10,6,4fc049a045c1498b0d2270ad,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362123.pdf,f,101362123,1905,1905.4383561643835,4fc049a045c1498b0d2270ad.csv
none,10,6,4fc049a045c1498b0d2270b3,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362120.pdf,f,101362120,1905,1905.4383561643835,4fc049a045c1498b0d2270b3.csv
none,10,6,4fc0532b45c1498b0d251235,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362124.pdf,f,101362124,1905,1905.4383561643835,4fc0532b45c1498b0d251235.csv
none,10,6,4fc049a045c1498b0d2270b2,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362125.pdf,m,101362125,1905,1905.4383561643835,4fc049a045c1498b0d2270b2.csv
none,10,6,4fc0520b45c1498b0d24bdaf,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362127.pdf,none,101362127,1905,1905.4383561643835,4fc0520b45c1498b0d24bdaf.csv
none,10,6,4fc0455145c1498b0d212f89,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362082.pdf,m,101362082,1905,1905.4383561643835,4fc0455145c1498b0d212f89.csv
none,10,6,4fc049a045c1498b0d2270aa,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362075.pdf,dual,101362075,1905,1905.4383561643835,4fc049a045c1498b0d2270aa.csv
none,10,6,4fc0520b45c1498b0d24bdb4,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362115.pdf,m,101362115,1905,1905.4383561643835,4fc0520b45c1498b0d24bdb4.csv
none,10,6,4fc0520b45c1498b0d24bda4,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362086.pdf,f,101362086,1905,1905.4383561643835,4fc0520b45c1498b0d24bda4.csv
none,10,6,4fc0532b45c1498b0d251239,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362058.pdf,m,101362058,1905,1905.4383561643835,4fc0532b45c1498b0d251239.csv
none,10,6,4fc0455145c1498b0d212f86,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362114.pdf,m,101362114,1905,1905.4383561643835,4fc0455145c1498b0d212f86.csv
none,10,6,4fc0471345c1498b0d21b637,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362112.pdf,m,101362112,1905,1905.4383561643835,4fc0471345c1498b0d21b637.csv
none,10,6,4fc0455145c1498b0d212f85,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362071.pdf,m,101362071,1905,1905.4383561643835,4fc0455145c1498b0d212f85.csv
none,10,6,4fc0520b45c1498b0d24bda1,https://timesmachine.nytimes.com/timesmachine/1905/06/10/101362119.pdf,m,101362119,1905,1905.4383561643835,4fc0520b45c1498b0d24bda1.csv
none,17,6,4fc0471345c1498b0d21b676,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119118986.pdf,dual,119118986,1905,1905.4575342465753,4fc0471345c1498b0d21b676.csv
none,17,6,4fc0471345c1498b0d21b67f,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119017.pdf,m,119119017,1905,1905.4575342465753,4fc0471345c1498b0d21b67f.csv
none,17,6,4fc0520b45c1498b0d24be59,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119018.pdf,none,119119018,1905,1905.4575342465753,4fc0520b45c1498b0d24be59.csv
none,17,6,4fc0520b45c1498b0d24be49,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119002.pdf,f,119119002,1905,1905.4575342465753,4fc0520b45c1498b0d24be49.csv
none,17,6,4fc0520b45c1498b0d24be48,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119000.pdf,m,119119000,1905,1905.4575342465753,4fc0520b45c1498b0d24be48.csv
none,17,6,4fc0520b45c1498b0d24be56,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119036.pdf,m,119119036,1905,1905.4575342465753,4fc0520b45c1498b0d24be56.csv
none,17,6,4fc0455345c1498b0d213018,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119119015.pdf,m,119119015,1905,1905.4575342465753,4fc0455345c1498b0d213018.csv
none,17,6,4fc049a045c1498b0d227106,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119118969.pdf,f,119118969,1905,1905.4575342465753,4fc049a045c1498b0d227106.csv
none,17,6,4fc049a045c1498b0d227115,https://timesmachine.nytimes.com/timesmachine/1905/06/17/119118968.pdf,m,119118968,1905,1905.4575342465753,4fc049a045c1498b0d227115.csv
